filled_at,symbol,side,shares,price,amount,reason,agent_public_id,run_public_id,experiment_run_public_id,closed_pnl,dir,fee
2025-11-19T06:57:12.516Z,XYZ100,SELL,0.001,24472.0000,24.47,Open Short,,,,0.000000,Open Short,0.007341
2025-11-19T06:57:17.590Z,XYZ100,SELL,0.001,24472.0000,24.47,Open Short,,,,0.000000,Open Short,0.007341
2025-11-19T06:57:20.414Z,XYZ100,SELL,0.001,24472.0000,24.47,Open Short,,,,0.000000,Open Short,0.007341
2025-11-19T06:57:21.097Z,XYZ100,SELL,0.001,24472.0000,24.47,Open Short,,,,0.000000,Open Short,0.007341
2025-11-19T06:57:29.022Z,XYZ100,SELL,0.001,24472.0000,24.47,Open Short,,,,0.000000,Open Short,0.007341
2025-11-19T06:57:29.022Z,XYZ100,SELL,0.001,24472.0000,24.47,Open Short,,,,0.000000,Open Short,0.007341
2025-11-19T06:57:37.415Z,XYZ100,SELL,0.001,24472.0000,24.47,Open Short,,,,0.000000,Open Short,0.007341
2025-11-19T06:57:38.396Z,XYZ100,SELL,0.001,24472.0000,24.47,Open Short,,,,0.000000,Open Short,0.007341
2025-11-19T06:57:39.702Z,XYZ100,SELL,0.001,24472.0000,24.47,Open Short,,,,0.000000,Open Short,0.007341
2025-11-19T06:57:46.160Z,XYZ100,SELL,0.001,24472.0000,24.47,Open Short,,,,0.000000,Open Short,0.007341
2025-11-19T06:57:46.160Z,XYZ100,SELL,0.001,24472.0000,24.47,Open Short,,,,0.000000,Open Short,0.007341
2025-11-19T06:57:55.705Z,XYZ100,SELL,0.001,24472.0000,24.47,Open Short,,,,0.000000,Open Short,0.007341
2025-11-19T06:57:55.906Z,XYZ100,SELL,0.001,24472.0000,24.47,Open Short,,,,0.000000,Open Short,0.007341
2025-11-19T06:58:00.454Z,XYZ100,SELL,0.008,24472.0000,195.78,Open Short,,,,0.000000,Open Short,0.058732
2025-11-19T07:21:51.075Z,NVDA,SELL,1.4,182.2100,255.09,Open Short,,,,0.000000,Open Short,0.076528
2025-11-19T09:37:44.769Z,NVDA,SELL,1.6,182.3100,291.70,Open Short,,,,0.000000,Open Short,0.262526
2025-11-19T09:39:54.538Z,XYZ100,SELL,0.001,24562.0000,24.56,Open Short,,,,0.000000,Open Short,0.007368
2025-11-19T09:40:13.107Z,XYZ100,SELL,0.001,24562.0000,24.56,Open Short,,,,0.000000,Open Short,0.007368
2025-11-19T09:40:13.512Z,XYZ100,SELL,0.001,24562.0000,24.56,Open Short,,,,0.000000,Open Short,0.007368
2025-11-19T09:40:13.726Z,XYZ100,SELL,0.0027,24562.0000,66.32,Open Short,,,,0.000000,Open Short,0.019895
2025-11-19T09:40:19.817Z,XYZ100,SELL,0.0143,24562.0000,351.24,Open Short,,,,0.000000,Open Short,0.105370
2025-11-19T10:39:21.057Z,NVDA,SELL,1.5,182.7800,274.17,Open Short,,,,0.000000,Open Short,0.082251
2025-11-19T11:43:58.639Z,TSLA,SELL,0.4,404.6200,161.85,Open Short,,,,0.000000,Open Short,0.145663
2025-11-19T11:50:02.586Z,PLTR,SELL,0.6,168.9300,101.36,Open Short,,,,0.000000,Open Short,0.030407
2025-11-19T12:52:23.449Z,TSLA,SELL,0.4,406.6800,162.67,Open Short,,,,0.000000,Open Short,0.048801
2025-11-19T12:52:23.704Z,PLTR,SELL,1.0,169.2900,169.29,Open Short,,,,0.000000,Open Short,0.152361
2025-11-19T15:20:26.457Z,XYZ100,BUY,0.05,24883.0000,-1244.15,Close Short,,,,-18.750000,Close Short,1.119735
2025-11-19T15:20:26.457Z,TSLA,BUY,1.4,410.0400,-574.06,Close Short,,,,-9.548000,Close Short,0.516650
2025-11-19T15:20:26.457Z,NVDA,BUY,4.5,187.5400,-843.93,Close Short,,,,-22.972500,Close Short,0.759537
