filled_at,symbol,side,shares,price,amount,reason,agent_public_id,run_public_id,experiment_run_public_id,closed_pnl,dir,fee
2025-11-28T12:33:40.925Z,PLTR,BUY,0.116,167.3100,-19.41,Open Long,,,,0.000000,Open Long,0.000465
2025-11-28T12:33:41.165Z,PLTR,BUY,0.068,167.3100,-11.38,Open Long,,,,0.000000,Open Long,0.000273
2025-11-28T12:56:49.312Z,PLTR,SELL,1.04,167.2600,173.95,Close Long,,,,-0.052000,Close Long,0.013916
2025-11-28T12:56:49.312Z,PLTR,SELL,8.399,167.2600,1404.82,Close Long,,,,-0.419950,Close Long,0.112385
2025-11-28T13:12:25.126Z,AMZN,SELL,0.598,231.0200,138.15,Close Long,,,,-0.083720,Close Long,0.011051
2025-11-28T13:12:25.126Z,AMZN,SELL,0.865,231.0000,199.81,Close Long,,,,-0.137535,Close Long,0.015985
2025-11-28T13:12:25.126Z,AMZN,SELL,0.085,230.9900,19.63,Close Long,,,,-0.014365,Close Long,0.001570
2025-11-28T13:12:25.126Z,AMZN,SELL,0.064,230.9900,14.78,Close Long,,,,-0.010816,Close Long,0.001182
2025-11-28T13:12:25.126Z,AMZN,SELL,8.176,230.9800,1888.49,Close Long,,,,-1.463504,Close Long,0.151079
2025-11-28T13:30:37.003Z,PLTR,BUY,62.76,167.2800,-10498.49,Open Long,,,,0.000000,Open Long,0.839879
2025-11-28T13:41:20.500Z,PLTR,SELL,1.194,167.4100,199.89,Close Long,,,,0.155220,Close Long,0.015991
2025-11-28T13:41:20.500Z,PLTR,SELL,3.338,167.4000,558.78,Close Long,,,,0.400560,Close Long,0.044702
2025-11-28T13:41:20.500Z,PLTR,SELL,3.328,167.4000,557.11,Close Long,,,,0.399360,Close Long,0.044568
2025-11-28T13:41:20.500Z,PLTR,SELL,2.985,167.4000,499.69,Close Long,,,,0.358200,Close Long,0.039975
2025-11-28T13:41:20.500Z,PLTR,SELL,0.097,167.3900,16.24,Close Long,,,,0.010670,Close Long,0.001298
2025-11-28T13:41:20.500Z,PLTR,SELL,3.285,167.3900,549.88,Close Long,,,,0.361350,Close Long,0.043990
2025-11-28T13:41:20.500Z,PLTR,SELL,48.533,167.3900,8123.94,Close Long,,,,5.338630,Close Long,0.649915
2025-11-28T14:18:49.711Z,PLTR,BUY,1.255,167.2500,-209.90,Open Long,,,,0.000000,Open Long,0.005037
2025-11-28T14:18:59.370Z,PLTR,BUY,5.0,167.2500,-836.25,Open Long,,,,0.000000,Open Long,0.020070
2025-11-28T14:19:00.808Z,PLTR,BUY,5.0,167.2500,-836.25,Open Long,,,,0.000000,Open Long,0.020070
2025-11-28T14:19:02.196Z,PLTR,BUY,5.0,167.2500,-836.25,Open Long,,,,0.000000,Open Long,0.020070
2025-11-28T14:19:02.540Z,PLTR,BUY,0.083,167.2500,-13.88,Open Long,,,,0.000000,Open Long,0.000333
2025-11-28T14:19:04.145Z,PLTR,BUY,5.0,167.2500,-836.25,Open Long,,,,0.000000,Open Long,0.020070
2025-11-28T14:19:05.066Z,PLTR,BUY,0.074,167.2500,-12.38,Open Long,,,,0.000000,Open Long,0.000297
